-33.452529,-70.660531
-33.429804,-70.638656
-33.507037,-70.594813
-33.587129,-70.543480
-33.381848,-70.532523
-33.433782,-70.616971
-33.453581,-70.593943
-33.443454,-70.561866
-33.502457,-70.757156
-33.514927,-70.711533
-33.549503,-70.670352
